year,state,sex,age,persons
2024,tas,female,25,3384
2024,tas,female,26,3417
2024,tas,female,27,3712
2024,tas,female,28,3869
2024,tas,female,29,4059
2024,tas,female,30,4137
2024,tas,female,31,4056
2024,tas,female,32,4052
2024,tas,female,33,4055
2024,tas,female,34,3930
2024,tas,female,35,3764
2024,tas,female,36,3727
2024,tas,female,37,3634
2024,tas,female,38,3670
2024,tas,female,39,3739
2024,tas,female,40,3669
2024,tas,female,41,3464
2024,tas,female,42,3537
2024,tas,female,43,3511
2024,tas,female,44,3322
2024,tas,female,45,3346
2024,tas,female,46,3293
2024,tas,female,47,3175
2024,tas,female,48,3286
2024,tas,female,49,3332
2024,tas,female,50,3380
2024,tas,female,51,3620
2024,tas,female,52,3819
2024,tas,female,53,3999
2024,tas,female,54,3761
2024,tas,female,55,3792
2024,tas,female,56,3661
2024,tas,female,57,3681
2024,tas,female,58,3590
2024,tas,female,59,3702
2024,tas,female,60,3995
2024,tas,female,61,3974
2024,tas,female,62,4133
2024,tas,female,63,4205
2024,tas,female,64,4027
2024,tas,female,65,3908
2024,tas,female,66,3804
2024,tas,female,67,3821
2024,tas,female,68,3597
2024,tas,female,69,3536
2024,tas,female,70,3540
2024,tas,female,71,3371
2024,tas,female,72,3304
2024,tas,female,73,3261
2024,tas,female,74,3173
2024,tas,female,75,3010
2024,tas,female,76,2962
2024,tas,female,77,2993
2024,tas,female,78,2426
2024,tas,female,79,2249
2024,tas,female,80,2112
2024,tas,female,81,1792
2024,tas,female,82,1699
2024,tas,female,83,1539
2024,tas,female,84,1449
2024,tas,female,85,1318
2024,tas,female,86,1195
2024,tas,female,87,1024
2024,tas,female,88,874
2024,tas,female,89,747
2024,tas,female,90,654
2024,tas,female,91,614
2024,tas,female,92,454
2024,tas,female,93,407
2024,tas,female,94,308
2024,tas,female,95,259
2024,tas,female,96,154
2024,tas,female,97,119
2024,tas,female,98,121
2024,tas,female,99,64
2024,tas,female,100,80
2024,tas,male,0,2832
2024,tas,male,1,2863
2024,tas,male,2,2944
2024,tas,male,3,3012
2024,tas,male,4,3028
2024,tas,male,5,3113
2024,tas,male,6,3153
2024,tas,male,7,3214
2024,tas,male,8,3321
2024,tas,male,9,3287
2024,tas,male,10,3332
2024,tas,male,11,3356
2024,tas,male,12,3350
2024,tas,male,13,3530
2024,tas,male,14,3530
2024,tas,male,15,3676
2024,tas,male,16,3643
2024,tas,male,17,3618
2024,tas,male,18,3473
2024,tas,male,19,3289
2024,tas,male,20,3038
2024,tas,male,21,2872
2024,tas,male,22,2854
2024,tas,male,23,3171
2024,tas,male,24,3351
2024,tas,male,25,3471
2024,tas,male,26,3454
2024,tas,male,27,3701
2024,tas,male,28,3960
2024,tas,male,29,4154
2024,tas,male,30,4229
2024,tas,male,31,4176
2024,tas,male,32,4136
2024,tas,male,33,4098
2024,tas,male,34,4012
2024,tas,male,35,3935
2024,tas,male,36,3720
2024,tas,male,37,3747
2024,tas,male,38,3695
2024,tas,male,39,3600
2024,tas,male,40,3526
2024,tas,male,41,3474
2024,tas,male,42,3455
2024,tas,male,43,3212
2024,tas,male,44,3077
2024,tas,male,45,3137
2024,tas,male,46,3041
2024,tas,male,47,3028
2024,tas,male,48,3203
2024,tas,male,49,3233
2024,tas,male,50,3334
2024,tas,male,51,3394
2024,tas,male,52,3618
2024,tas,male,53,3718
2024,tas,male,54,3607
2024,tas,male,55,3636
2024,tas,male,56,3487
2024,tas,male,57,3364
2024,tas,male,58,3302
2024,tas,male,59,3542
2024,tas,male,60,3787
2024,tas,male,61,3798
2024,tas,male,62,3981
2024,tas,male,63,3904
2024,tas,male,64,3726
2024,tas,male,65,3728
2024,tas,male,66,3659
2024,tas,male,67,3472
2024,tas,male,68,3544
2024,tas,male,69,3341
2024,tas,male,70,3142
2024,tas,male,71,3296
2024,tas,male,72,3217
2024,tas,male,73,3043
2024,tas,male,74,2933
2024,tas,male,75,2777
2024,tas,male,76,2804
2024,tas,male,77,2891
2024,tas,male,78,2217
2024,tas,male,79,2013
2024,tas,male,80,1908
2024,tas,male,81,1671
2024,tas,male,82,1592
2024,tas,male,83,1353
2024,tas,male,84,1216
2024,tas,male,85,1088
2024,tas,male,86,942
2024,tas,male,87,789
2024,tas,male,88,654
2024,tas,male,89,523
2024,tas,male,90,446
2024,tas,male,91,353
2024,tas,male,92,294
2024,tas,male,93,228
2024,tas,male,94,176
2024,tas,male,95,118
2024,tas,male,96,74
2024,tas,male,97,47
2024,tas,male,98,38
2024,tas,male,99,25
2024,tas,male,100,35
2024,vic,female,0,36813
2024,vic,female,1,36562
2024,vic,female,2,38913
2024,vic,female,3,38704
2024,vic,female,4,37893
2024,vic,female,5,39170
2024,vic,female,6,39293
2024,vic,female,7,39975
2024,vic,female,8,40989
2024,vic,female,9,40675
2024,vic,female,10,40592
2024,vic,female,11,41110
2024,vic,female,12,40647
2024,vic,female,13,39899
2024,vic,female,14,40667
2024,vic,female,15,39750
2024,vic,female,16,40042
2024,vic,female,17,39812
2024,vic,female,18,39998
2024,vic,female,19,42028
2024,vic,female,20,42738
2024,vic,female,21,42602
2024,vic,female,22,44134
2024,vic,female,23,47660
2024,vic,female,24,49361
2024,vic,female,25,49482
2024,vic,female,26,50664
2024,vic,female,27,52367
2024,vic,female,28,53305
2024,vic,female,29,54290
2024,vic,female,30,54511
2024,vic,female,31,54613
2024,vic,female,32,54653
2024,vic,female,33,55643
2024,vic,female,34,55943
2024,vic,female,35,54752
2024,vic,female,36,54444
2024,vic,female,37,53502
2024,vic,female,38,53415
2024,vic,female,39,52824
2024,vic,female,40,51234
2024,vic,female,41,50815
2024,vic,female,42,49249
2024,vic,female,43,47373
2024,vic,female,44,45045
2024,vic,female,45,43828
2024,vic,female,46,42455
2024,vic,female,47,41766
2024,vic,female,48,41294
2024,vic,female,49,42003
2024,vic,female,50,42580
2024,vic,female,51,42850
2024,vic,female,52,44902
2024,vic,female,53,45609
2024,vic,female,54,42490
2024,vic,female,55,42100
2024,vic,female,56,39948
2024,vic,female,57,38685
2024,vic,female,58,38707
2024,vic,female,59,38777
2024,vic,female,60,39479
2024,vic,female,61,39680
2024,vic,female,62,39115
2024,vic,female,63,38734
2024,vic,female,64,37690
2024,vic,female,65,36883
2024,vic,female,66,36057
2024,vic,female,67,35057
2024,vic,female,68,34219
2024,vic,female,69,33232
2024,vic,female,70,32107
2024,vic,female,71,31306
2024,vic,female,72,30150
2024,vic,female,73,29694
2024,vic,female,74,28926
2024,vic,female,75,27602
2024,vic,female,76,27420
2024,vic,female,77,27561
2024,vic,female,78,22576
2024,vic,female,79,21029
2024,vic,female,80,19625
2024,vic,female,81,17393
2024,vic,female,82,16689
2024,vic,female,83,14913
2024,vic,female,84,14336
2024,vic,female,85,13239
2024,vic,female,86,12099
2024,vic,female,87,10674
2024,vic,female,88,9542
2024,vic,female,89,8288
2024,vic,female,90,7148
2024,vic,female,91,6330
2024,vic,female,92,5293
2024,vic,female,93,4594
2024,vic,female,94,3729
2024,vic,female,95,2852
2024,vic,female,96,2210
2024,vic,female,97,1652
2024,vic,female,98,1282
2024,vic,female,99,878
2024,vic,female,100,1166
2024,vic,male,0,38840
2024,vic,male,1,39052
2024,vic,male,2,40508
2024,vic,male,3,40182
2024,vic,male,4,39827
2024,vic,male,5,40737
2024,vic,male,6,41389
2024,vic,male,7,42129
2024,vic,male,8,43372
2024,vic,male,9,42748
2024,vic,male,10,43097
2024,vic,male,11,43420
2024,vic,male,12,42833
2024,vic,male,13,42088
2024,vic,male,14,42260
2024,vic,male,15,42165
2024,vic,male,16,42148
2024,vic,male,17,42115
2024,vic,male,18,41947
2024,vic,male,19,44454
2024,vic,male,20,45867
2024,vic,male,21,45789
2024,vic,male,22,47418
2024,vic,male,23,50942
2024,vic,male,24,51767
2024,vic,male,25,51150
2024,vic,male,26,51799
2024,vic,male,27,53522
2024,vic,male,28,54102
2024,vic,male,29,54954
2024,vic,male,30,54159
2024,vic,male,31,53728
2024,vic,male,32,53050
2024,vic,male,33,53698
2024,vic,male,34,53628
2024,vic,male,35,53032
2024,vic,male,36,52772
2024,vic,male,37,52759
2024,vic,male,38,52446
2024,vic,male,39,51881
2024,vic,male,40,50792
2024,vic,male,41,50397
2024,vic,male,42,48412
2024,vic,male,43,46528
2024,vic,male,44,43936
2024,vic,male,45,42563
2024,vic,male,46,41333
2024,vic,male,47,40416
2024,vic,male,48,40658
2024,vic,male,49,40675
2024,vic,male,50,40798
2024,vic,male,51,41115
2024,vic,male,52,42357
2024,vic,male,53,42564
2024,vic,male,54,40290
2024,vic,male,55,39735
2024,vic,male,56,38156
2024,vic,male,57,36815
2024,vic,male,58,36495
2024,vic,male,59,36482
2024,vic,male,60,36897
2024,vic,male,61,37349
2024,vic,male,62,36772
2024,vic,male,63,36081
2024,vic,male,64,34428
2024,vic,male,65,34078
2024,vic,male,66,32714
2024,vic,male,67,31778
2024,vic,male,68,31305
2024,vic,male,69,29828
2024,vic,male,70,28582
2024,vic,male,71,27957
2024,vic,male,72,26983
2024,vic,male,73,26267
2024,vic,male,74,25398
2024,vic,male,75,24346
2024,vic,male,76,24316
2024,vic,male,77,24408
2024,vic,male,78,20230
2024,vic,male,79,18395
2024,vic,male,80,16777
2024,vic,male,81,14760
2024,vic,male,82,14179
2024,vic,male,83,12704
2024,vic,male,84,11458
2024,vic,male,85,10244
2024,vic,male,86,9089
2024,vic,male,87,7954
2024,vic,male,88,6714
2024,vic,male,89,5544
2024,vic,male,90,4647
2024,vic,male,91,3883
2024,vic,male,92,2923
2024,vic,male,93,2527
2024,vic,male,94,1989
2024,vic,male,95,1478
2024,vic,male,96,1060
2024,vic,male,97,730
2024,vic,male,98,551
2024,vic,male,99,343
2024,vic,male,100,410
2024,wa,female,0,15376
2024,wa,female,1,15699
2024,wa,female,2,16909
2024,wa,female,3,17061
2024,wa,female,4,17013
2024,wa,female,5,17416
2024,wa,female,6,17769
2024,wa,female,7,18123
2024,wa,female,8,18468
2024,wa,female,9,18141
2024,wa,female,10,18412
2024,wa,female,11,18312
2024,wa,female,12,18280
2024,wa,female,13,18265
2024,wa,female,14,18193
2024,wa,female,15,17756
2024,wa,female,16,18156
2024,wa,female,17,17706
2024,wa,female,18,17267
2024,wa,female,19,16997
2024,wa,female,20,17085
2024,wa,female,21,17008
2024,wa,female,22,17325
2024,wa,female,23,18299
2024,wa,female,24,19435
2024,wa,female,25,20102
2024,wa,female,26,20763
2024,wa,female,27,21298
2024,wa,female,28,21582
2024,wa,female,29,22068
2024,wa,female,30,22243
2024,wa,female,31,22329
2024,wa,female,32,22045
2024,wa,female,33,22826
2024,wa,female,34,22987
2024,wa,female,35,23004
2024,wa,female,36,22726
2024,wa,female,37,22803
2024,wa,female,38,22759
2024,wa,female,39,22420
2024,wa,female,40,22099
2024,wa,female,41,21704
2024,wa,female,42,20882
2024,wa,female,43,20412
2024,wa,female,44,19371
2024,wa,female,45,18958
2024,wa,female,46,18070
2024,wa,female,47,17839
2024,wa,female,48,17820
2024,wa,female,49,17940
2024,wa,female,50,17799
2024,wa,female,51,18137
2024,wa,female,52,19005
2024,wa,female,53,19285
2024,wa,female,54,17943
2024,wa,female,55,17840
2024,wa,female,56,17109
2024,wa,female,57,16608
2024,wa,female,58,16604
2024,wa,female,59,16727
2024,wa,female,60,16899
2024,wa,female,61,16836
2024,wa,female,62,16634
2024,wa,female,63,16487
2024,wa,female,64,15992
2024,wa,female,65,15559
2024,wa,female,66,15036
2024,wa,female,67,14570
2024,wa,female,68,14544
2024,wa,female,69,14023
2024,wa,female,70,13345
2024,wa,female,71,13082
2024,wa,female,72,12616
2024,wa,female,73,12153
2024,wa,female,74,11728
2024,wa,female,75,11432
2024,wa,female,76,11040
2024,wa,female,77,11155
2024,wa,female,78,8686
2024,wa,female,79,8133
2024,wa,female,80,7666
2024,wa,female,81,6730
2024,wa,female,82,6510
2024,wa,female,83,5890
2024,wa,female,84,5472
2024,wa,female,85,5145
2024,wa,female,86,4584
2024,wa,female,87,4102
2024,wa,female,88,3595
2024,wa,female,89,3108
2024,wa,female,90,2572
2024,wa,female,91,2292
2024,wa,female,92,1982
2024,wa,female,93,1678
2024,wa,female,94,1331
2024,wa,female,95,994
2024,wa,female,96,821
2024,wa,female,97,539
2024,wa,female,98,418
2024,wa,female,99,280
2024,wa,female,100,456
2024,wa,male,0,16203
2024,wa,male,1,16481
2024,wa,male,2,17900
2024,wa,male,3,17974
2024,wa,male,4,18020
2024,wa,male,5,18633
2024,wa,male,6,18815
2024,wa,male,7,19322
2024,wa,male,8,19716
2024,wa,male,9,19321
2024,wa,male,10,19181
2024,wa,male,11,19284
2024,wa,male,12,19113
2024,wa,male,13,19270
2024,wa,male,14,19166
2024,wa,male,15,19040
2024,wa,male,16,19107
2024,wa,male,17,18999
2024,wa,male,18,18355
2024,wa,male,19,18417
2024,wa,male,20,18544
2024,wa,male,21,18233
2024,wa,male,22,18938
2024,wa,male,23,20561
2024,wa,male,24,21456
2024,wa,male,25,22125
2024,wa,male,26,22712
2024,wa,male,27,22828
2024,wa,male,28,23184
2024,wa,male,29,23603
2024,wa,male,30,23012
2024,wa,male,31,22454
2024,wa,male,32,22402
2024,wa,male,33,22890
2024,wa,male,34,23116
2024,wa,male,35,23110
2024,wa,male,36,22964
2024,wa,male,37,23012
2024,wa,male,38,23132
2024,wa,male,39,22911
2024,wa,male,40,22647
2024,wa,male,41,22378
2024,wa,male,42,21532
2024,wa,male,43,20721
2024,wa,male,44,19510
2024,wa,male,45,18766
2024,wa,male,46,18341
2024,wa,male,47,17977
2024,wa,male,48,18188
2024,wa,male,49,17925
2024,wa,male,50,18057
2024,wa,male,51,18617
2024,wa,male,52,19303
2024,wa,male,53,19454
2024,wa,male,54,18262
2024,wa,male,55,18062
2024,wa,male,56,17239
2024,wa,male,57,16682
2024,wa,male,58,16663
2024,wa,male,59,16462
2024,wa,male,60,16703
2024,wa,male,61,16758
2024,wa,male,62,16223
2024,wa,male,63,16051
2024,wa,male,64,15235
2024,wa,male,65,14692
2024,wa,male,66,14172
2024,wa,male,67,13898
2024,wa,male,68,13677
2024,wa,male,69,12699
2024,wa,male,70,12208
2024,wa,male,71,11944
2024,wa,male,72,11668
2024,wa,male,73,11485
2024,wa,male,74,10922
2024,wa,male,75,10558
2024,wa,male,76,10471
2024,wa,male,77,10461
2024,wa,male,78,8150
2024,wa,male,79,7616
2024,wa,male,80,6975
2024,wa,male,81,5966
2024,wa,male,82,5893
2024,wa,male,83,4953
2024,wa,male,84,4617
2024,wa,male,85,4108
2024,wa,male,86,3560
2024,wa,male,87,3066
2024,wa,male,88,2609
2024,wa,male,89,2191
2024,wa,male,90,1688
2024,wa,male,91,1377
2024,wa,male,92,1191
2024,wa,male,93,952
2024,wa,male,94,717
2024,wa,male,95,575
2024,wa,male,96,351
2024,wa,male,97,227
2024,wa,male,98,206
2024,wa,male,99,154
2024,wa,male,100,197
2025,act,female,0,2600
2025,act,female,1,2577
2025,act,female,2,2524
2025,act,female,3,2610
2025,act,female,4,2497
2025,act,female,5,2605
2025,act,female,6,2601
2025,act,female,7,2663
2025,act,female,8,2791
2025,act,female,9,2874
2025,act,female,10,2854
2025,act,female,11,2880
2025,act,female,12,2920
2025,act,female,13,2824
2025,act,female,14,2792
2025,act,female,15,2870
2025,act,female,16,2678
2025,act,female,17,2612
2025,act,female,18,2947
2025,act,female,19,3504
2025,act,female,20,3570
2025,act,female,21,3888
2025,act,female,22,4301
2025,act,female,23,4334
2025,act,female,24,4108
2025,act,female,25,4241
2025,act,female,26,4282
2025,act,female,27,4249
2025,act,female,28,4238
2025,act,female,29,4186
2025,act,female,30,4284
2025,act,female,31,4383
2025,act,female,32,4349
2025,act,female,33,4334
2025,act,female,34,4172
2025,act,female,35,4137
2025,act,female,36,3969
2025,act,female,37,3798
2025,act,female,38,3871
2025,act,female,39,3805
2025,act,female,40,3907
2025,act,female,41,3848
2025,act,female,42,3622
2025,act,female,43,3714
2025,act,female,44,3495
2025,act,female,45,3368
2025,act,female,46,3122
2025,act,female,47,2901
2025,act,female,48,2944
2025,act,female,49,2805
2025,act,female,50,2891
2025,act,female,51,2801
2025,act,female,52,2908
2025,act,female,53,2904
2025,act,female,54,2895
2025,act,female,55,2679
2025,act,female,56,2564
2025,act,female,57,2381
2025,act,female,58,2319
2025,act,female,59,2377
2025,act,female,60,2255
2025,act,female,61,2270
2025,act,female,62,2222
2025,act,female,63,2305
2025,act,female,64,2238
2025,act,female,65,2113
2025,act,female,66,2085
2025,act,female,67,2076
2025,act,female,68,2015
2025,act,female,69,1933
2025,act,female,70,1832
2025,act,female,71,1804
2025,act,female,72,1865
2025,act,female,73,1836
2025,act,female,74,1788
2025,act,female,75,1739
2025,act,female,76,1635
2025,act,female,77,1653
2025,act,female,78,1685
2025,act,female,79,1320
2025,act,female,80,1203
2025,act,female,81,1131
2025,act,female,82,962
2025,act,female,83,945
2025,act,female,84,843
2025,act,female,85,772
2025,act,female,86,685
2025,act,female,87,608
2025,act,female,88,534
2025,act,female,89,464
2025,act,female,90,399
2025,act,female,91,356
2025,act,female,92,288
2025,act,female,93,233
2025,act,female,94,183
2025,act,female,95,145
2025,act,female,96,76
2025,act,female,97,64
2025,act,female,98,56
2025,act,female,99,42
2025,act,female,100,83
2025,act,male,0,2719
2025,act,male,1,2515
2025,act,male,2,2575
2025,act,male,3,2829
2025,act,male,4,2750
2025,act,male,5,2710
2025,act,male,6,2790
2025,act,male,7,2722
2025,act,male,8,2963
2025,act,male,9,3023
2025,act,male,10,3047
2025,act,male,11,3001
2025,act,male,12,2980
2025,act,male,13,2900
2025,act,male,14,2938
2025,act,male,15,3017
2025,act,male,16,2866
2025,act,male,17,2771
2025,act,male,18,3082
2025,act,male,19,3541
2025,act,male,20,3570
2025,act,male,21,3642
2025,act,male,22,4071
2025,act,male,23,3965
2025,act,male,24,3986
2025,act,male,25,4022
2025,act,male,26,4066
2025,act,male,27,4027
2025,act,male,28,3825
2025,act,male,29,4053
2025,act,male,30,4329
2025,act,male,31,4243
2025,act,male,32,4264
2025,act,male,33,4120
2025,act,male,34,4190
2025,act,male,35,4217
2025,act,male,36,3982
2025,act,male,37,3788
2025,act,male,38,3802
2025,act,male,39,3839
2025,act,male,40,3639
2025,act,male,41,3708
2025,act,male,42,3703
2025,act,male,43,3606
2025,act,male,44,3451
2025,act,male,45,3144
2025,act,male,46,3119
2025,act,male,47,2972
2025,act,male,48,2889
2025,act,male,49,2821
2025,act,male,50,2896
2025,act,male,51,2716
2025,act,male,52,2778
2025,act,male,53,2810
2025,act,male,54,2851
2025,act,male,55,2603
2025,act,male,56,2440
2025,act,male,57,2390
2025,act,male,58,2253
2025,act,male,59,2164
2025,act,male,60,2209
2025,act,male,61,2095
2025,act,male,62,2092
2025,act,male,63,2053
2025,act,male,64,2004
2025,act,male,65,1958
2025,act,male,66,1807
2025,act,male,67,1730
2025,act,male,68,1698
2025,act,male,69,1631
2025,act,male,70,1505
2025,act,male,71,1559
2025,act,male,72,1552
2025,act,male,73,1454
2025,act,male,74,1457
2025,act,male,75,1456
2025,act,male,76,1400
2025,act,male,77,1413
2025,act,male,78,1403
2025,act,male,79,1164
2025,act,male,80,998
2025,act,male,81,921
2025,act,male,82,761
2025,act,male,83,776
2025,act,male,84,615
2025,act,male,85,581
2025,act,male,86,521
2025,act,male,87,433
2025,act,male,88,350
2025,act,male,89,298
2025,act,male,90,274
2025,act,male,91,200
2025,act,male,92,158
2025,act,male,93,156
2025,act,male,94,104
2025,act,male,95,84
2025,act,male,96,55
2025,act,male,97,35
2025,act,male,98,26
2025,act,male,99,16
2025,act,male,100,32
2025,nsw,female,0,45253
2025,nsw,female,1,44644
2025,nsw,female,2,45124
2025,nsw,female,3,49174
2025,nsw,female,4,46741
2025,nsw,female,5,46780
2025,nsw,female,6,47367
2025,nsw,female,7,47737
2025,nsw,female,8,48907
2025,nsw,female,9,49911
2025,nsw,female,10,49304
2025,nsw,female,11,50250
2025,nsw,female,12,50563
2025,nsw,female,13,51099
2025,nsw,female,14,50422
2025,nsw,female,15,51075
2025,nsw,female,16,50526
2025,nsw,female,17,50753
2025,nsw,female,18,50933
2025,nsw,female,19,51548
2025,nsw,female,20,51960
2025,nsw,female,21,51556
2025,nsw,female,22,52425
2025,nsw,female,23,54770
2025,nsw,female,24,57902
2025,nsw,female,25,60046
2025,nsw,female,26,60837
2025,nsw,female,27,62382
2025,nsw,female,28,62574
2025,nsw,female,29,62705
2025,nsw,female,30,63467
2025,nsw,female,31,63060
2025,nsw,female,32,63165
2025,nsw,female,33,63197
2025,nsw,female,34,64268
2025,nsw,female,35,63886
2025,nsw,female,36,62688
2025,nsw,female,37,62237
2025,nsw,female,38,61492
2025,nsw,female,39,60952
2025,nsw,female,40,60592
2025,nsw,female,41,60346
2025,nsw,female,42,59859
2025,nsw,female,43,57876
2025,nsw,female,44,56544
2025,nsw,female,45,53880
2025,nsw,female,46,53019
2025,nsw,female,47,51436
2025,nsw,female,48,50763
2025,nsw,female,49,50478
2025,nsw,female,50,50513
2025,nsw,female,51,51744
2025,nsw,female,52,52935
2025,nsw,female,53,54782
2025,nsw,female,54,54782
2025,nsw,female,55,50598
2025,nsw,female,56,50063
2025,nsw,female,57,47989
2025,nsw,female,58,46888
2025,nsw,female,59,46696
2025,nsw,female,60,47881
2025,nsw,female,61,49574
2025,nsw,female,62,50677
2025,nsw,female,63,49979
2025,nsw,female,64,49539
2025,nsw,female,65,47841
2025,nsw,female,66,46550
2025,nsw,female,67,46216
2025,nsw,female,68,44596
2025,nsw,female,69,43025
2025,nsw,female,70,42200
2025,nsw,female,71,40452
2025,nsw,female,72,39743
2025,nsw,female,73,37993
2025,nsw,female,74,37253
2025,nsw,female,75,36149
2025,nsw,female,76,34622
2025,nsw,female,77,34318
2025,nsw,female,78,34196
2025,nsw,female,79,28380
2025,nsw,female,80,26592
2025,nsw,female,81,24504
2025,nsw,female,82,21576
2025,nsw,female,83,20066
2025,nsw,female,84,18568
2025,nsw,female,85,17024
2025,nsw,female,86,15670
2025,nsw,female,87,14152
2025,nsw,female,88,12776
2025,nsw,female,89,11139
2025,nsw,female,90,9572
2025,nsw,female,91,7682
2025,nsw,female,92,6672
2025,nsw,female,93,5504
2025,nsw,female,94,4812
2025,nsw,female,95,3859
2025,nsw,female,96,2883
2025,nsw,female,97,2100
2025,nsw,female,98,1589
2025,nsw,female,99,1159
2025,nsw,female,100,1738
2025,nsw,male,0,48010
2025,nsw,male,1,47143
2025,nsw,male,2,48183
2025,nsw,male,3,51618
2025,nsw,male,4,49641
2025,nsw,male,5,49330
2025,nsw,male,6,50762
2025,nsw,male,7,50591
2025,nsw,male,8,51663
2025,nsw,male,9,52995
2025,nsw,male,10,52848
2025,nsw,male,11,53250
2025,nsw,male,12,54223
2025,nsw,male,13,54342
2025,nsw,male,14,53699
2025,nsw,male,15,54061
2025,nsw,male,16,53452
2025,nsw,male,17,53424
2025,nsw,male,18,54619
2025,nsw,male,19,55935
2025,nsw,male,20,57431
2025,nsw,male,21,58295
2025,nsw,male,22,59082
2025,nsw,male,23,61187
2025,nsw,male,24,64265
2025,nsw,male,25,65159
2025,nsw,male,26,63775
2025,nsw,male,27,64175
2025,nsw,male,28,64574
2025,nsw,male,29,63477
2025,nsw,male,30,64003
2025,nsw,male,31,62799
2025,nsw,male,32,62591
2025,nsw,male,33,62585
2025,nsw,male,34,63268
2025,nsw,male,35,63369
2025,nsw,male,36,62009
2025,nsw,male,37,60568
2025,nsw,male,38,60337
2025,nsw,male,39,60845
2025,nsw,male,40,60341
2025,nsw,male,41,59685
2025,nsw,male,42,59399
2025,nsw,male,43,57601
2025,nsw,male,44,55783
2025,nsw,male,45,52919
2025,nsw,male,46,51140
2025,nsw,male,47,49375
2025,nsw,male,48,49165
2025,nsw,male,49,49485
2025,nsw,male,50,49810
2025,nsw,male,51,50480
2025,nsw,male,52,51409
2025,nsw,male,53,53003
2025,nsw,male,54,52486
2025,nsw,male,55,48554
2025,nsw,male,56,47743
2025,nsw,male,57,45570
2025,nsw,male,58,45082
2025,nsw,male,59,45431
2025,nsw,male,60,45901
2025,nsw,male,61,47568
2025,nsw,male,62,48188
2025,nsw,male,63,47769
2025,nsw,male,64,46431
2025,nsw,male,65,44395
2025,nsw,male,66,43353
2025,nsw,male,67,42464
2025,nsw,male,68,40897
2025,nsw,male,69,39557
2025,nsw,male,70,38025
2025,nsw,male,71,36889
2025,nsw,male,72,36045
2025,nsw,male,73,34339
2025,nsw,male,74,34027
2025,nsw,male,75,32875
2025,nsw,male,76,31490
2025,nsw,male,77,31566
2025,nsw,male,78,31219
2025,nsw,male,79,25634
2025,nsw,male,80,23663
2025,nsw,male,81,21689
2025,nsw,male,82,18506
2025,nsw,male,83,17191
2025,nsw,male,84,15185
2025,nsw,male,85,13843
2025,nsw,male,86,12125
2025,nsw,male,87,10438
2025,nsw,male,88,9370
2025,nsw,male,89,7692
2025,nsw,male,90,6185
2025,nsw,male,91,4953
2025,nsw,male,92,4030
2025,nsw,male,93,3289
2025,nsw,male,94,2644
2025,nsw,male,95,2058
2025,nsw,male,96,1510
2025,nsw,male,97,912
2025,nsw,male,98,676
2025,nsw,male,99,519
2025,nsw,male,100,675
2025,nt,female,0,1639
2025,nt,female,1,1687
2025,nt,female,2,1653
2025,nt,female,3,1803
2025,nt,female,4,1795
2025,nt,female,5,1668
2025,nt,female,6,1701
2025,nt,female,7,1686
2025,nt,female,8,1785
2025,nt,female,9,1801
2025,nt,female,10,1795
2025,nt,female,11,1721
2025,nt,female,12,1799
2025,nt,female,13,1725
2025,nt,female,14,1645
2025,nt,female,15,1627
2025,nt,female,16,1563
2025,nt,female,17,1589
2025,nt,female,18,1492
2025,nt,female,19,1480
2025,nt,female,20,1427
2025,nt,female,21,1508
2025,nt,female,22,1611
2025,nt,female,23,1729
2025,nt,female,24,1828
2025,nt,female,25,2049
2025,nt,female,26,2224
2025,nt,female,27,2349
2025,nt,female,28,2538
2025,nt,female,29,2602
2025,nt,female,30,2608
2025,nt,female,31,2646
2025,nt,female,32,2666
2025,nt,female,33,2504
2025,nt,female,34,2534
2025,nt,female,35,2453
2025,nt,female,36,2262
2025,nt,female,37,2292
2025,nt,female,38,2178
2025,nt,female,39,2141
2025,nt,female,40,2162
2025,nt,female,41,2018
2025,nt,female,42,1913
2025,nt,female,43,1869
2025,nt,female,44,1802
2025,nt,female,45,1733
2025,nt,female,46,1698
2025,nt,female,47,1638
2025,nt,female,48,1510
2025,nt,female,49,1576
2025,nt,female,50,1458
2025,nt,female,51,1503
2025,nt,female,52,1471
2025,nt,female,53,1518
2025,nt,female,54,1569
2025,nt,female,55,1534
2025,nt,female,56,1458
2025,nt,female,57,1425
2025,nt,female,58,1375
2025,nt,female,59,1317
2025,nt,female,60,1204
2025,nt,female,61,1205
2025,nt,female,62,1194
2025,nt,female,63,1151
2025,nt,female,64,1164
2025,nt,female,65,1025
2025,nt,female,66,988
2025,nt,female,67,924
2025,nt,female,68,898
2025,nt,female,69,797
2025,nt,female,70,793
2025,nt,female,71,735
2025,nt,female,72,688
2025,nt,female,73,606
2025,nt,female,74,598
2025,nt,female,75,560
2025,nt,female,76,484
2025,nt,female,77,494
2025,nt,female,78,462
2025,nt,female,79,367
2025,nt,female,80,285
2025,nt,female,81,281
2025,nt,female,82,214
2025,nt,female,83,219
2025,nt,female,84,209
2025,nt,female,85,185
2025,nt,female,86,138
2025,nt,female,87,141
2025,nt,female,88,89
2025,nt,female,89,65
2025,nt,female,90,68
2025,nt,female,91,53
2025,nt,female,92,39
2025,nt,female,93,44
2025,nt,female,94,17
2025,nt,female,95,30
2025,nt,female,96,12
2025,nt,female,97,17
2025,nt,female,98,14
2025,nt,female,99,10
