period_start,period_end,state,sex,age,qx
2021,2023,vic,female,42,0.00084
2021,2023,vic,female,43,0.00092
2021,2023,vic,female,44,0.00101
2021,2023,vic,female,45,0.0011
2021,2023,vic,female,46,0.00119
2021,2023,vic,female,47,0.00128
2021,2023,vic,female,48,0.0014
2021,2023,vic,female,49,0.00152
2021,2023,vic,female,50,0.00164
2021,2023,vic,female,51,0.00178
2021,2023,vic,female,52,0.00192
2021,2023,vic,female,53,0.00208
2021,2023,vic,female,54,0.00224
2021,2023,vic,female,55,0.00242
2021,2023,vic,female,56,0.00261
2021,2023,vic,female,57,0.00282
2021,2023,vic,female,58,0.00306
2021,2023,vic,female,59,0.00331
2021,2023,vic,female,60,0.00357
2021,2023,vic,female,61,0.00386
2021,2023,vic,female,62,0.00419
2021,2023,vic,female,63,0.00458
2021,2023,vic,female,64,0.00502
2021,2023,vic,female,65,0.0055
2021,2023,vic,female,66,0.00601
2021,2023,vic,female,67,0.00659
2021,2023,vic,female,68,0.00726
2021,2023,vic,female,69,0.00802
2021,2023,vic,female,70,0.00887
2021,2023,vic,female,71,0.00981
2021,2023,vic,female,72,0.0109
2021,2023,vic,female,73,0.01223
2021,2023,vic,female,74,0.01379
2021,2023,vic,female,75,0.01559
2021,2023,vic,female,76,0.0177
2021,2023,vic,female,77,0.02016
2021,2023,vic,female,78,0.02303
2021,2023,vic,female,79,0.02633
2021,2023,vic,female,80,0.03008
2021,2023,vic,female,81,0.0344
2021,2023,vic,female,82,0.03935
2021,2023,vic,female,83,0.04502
2021,2023,vic,female,84,0.05146
2021,2023,vic,female,85,0.05881
2021,2023,vic,female,86,0.06731
2021,2023,vic,female,87,0.07707
2021,2023,vic,female,88,0.08835
2021,2023,vic,female,89,0.10114
2021,2023,vic,female,90,0.11547
2021,2023,vic,female,91,0.13152
2021,2023,vic,female,92,0.14945
2021,2023,vic,female,93,0.16812
2021,2023,vic,female,94,0.19001
2021,2023,vic,female,95,0.21003
2021,2023,vic,female,96,0.23069
2021,2023,vic,female,97,0.25652
2021,2023,vic,female,98,0.28234
2021,2023,vic,female,99,0.30683
2021,2023,vic,female,100,0.33094
2021,2023,vic,male,0,0.0028
2021,2023,vic,male,1,0.00018
2021,2023,vic,male,2,0.00012
2021,2023,vic,male,3,0.0001
2021,2023,vic,male,4,0.00009
2021,2023,vic,male,5,0.00007
2021,2023,vic,male,6,0.00007
2021,2023,vic,male,7,0.00006
2021,2023,vic,male,8,0.00006
2021,2023,vic,male,9,0.00006
2021,2023,vic,male,10,0.00006
2021,2023,vic,male,11,0.00007
2021,2023,vic,male,12,0.00008
2021,2023,vic,male,13,0.00011
2021,2023,vic,male,14,0.00015
2021,2023,vic,male,15,0.00021
2021,2023,vic,male,16,0.00029
2021,2023,vic,male,17,0.00036
2021,2023,vic,male,18,0.00042
2021,2023,vic,male,19,0.00047
2021,2023,vic,male,20,0.00049
2021,2023,vic,male,21,0.00051
2021,2023,vic,male,22,0.00052
2021,2023,vic,male,23,0.00053
2021,2023,vic,male,24,0.00055
2021,2023,vic,male,25,0.00057
2021,2023,vic,male,26,0.00058
2021,2023,vic,male,27,0.0006
2021,2023,vic,male,28,0.00062
2021,2023,vic,male,29,0.00065
2021,2023,vic,male,30,0.00067
2021,2023,vic,male,31,0.0007
2021,2023,vic,male,32,0.00072
2021,2023,vic,male,33,0.00075
2021,2023,vic,male,34,0.00078
2021,2023,vic,male,35,0.00081
2021,2023,vic,male,36,0.00084
2021,2023,vic,male,37,0.00089
2021,2023,vic,male,38,0.00096
2021,2023,vic,male,39,0.00104
2021,2023,vic,male,40,0.00114
2021,2023,vic,male,41,0.00126
2021,2023,vic,male,42,0.0014
2021,2023,vic,male,43,0.00154
2021,2023,vic,male,44,0.00169
2021,2023,vic,male,45,0.00182
2021,2023,vic,male,46,0.00195
2021,2023,vic,male,47,0.0021
2021,2023,vic,male,48,0.00228
2021,2023,vic,male,49,0.00249
2021,2023,vic,male,50,0.00271
2021,2023,vic,male,51,0.00295
2021,2023,vic,male,52,0.0032
2021,2023,vic,male,53,0.00345
2021,2023,vic,male,54,0.00374
2021,2023,vic,male,55,0.00405
2021,2023,vic,male,56,0.00438
2021,2023,vic,male,57,0.00476
2021,2023,vic,male,58,0.00516
2021,2023,vic,male,59,0.00559
2021,2023,vic,male,60,0.00607
2021,2023,vic,male,61,0.0066
2021,2023,vic,male,62,0.0072
2021,2023,vic,male,63,0.00786
2021,2023,vic,male,64,0.00857
2021,2023,vic,male,65,0.00934
2021,2023,vic,male,66,0.01018
2021,2023,vic,male,67,0.01112
2021,2023,vic,male,68,0.01217
2021,2023,vic,male,69,0.01329
2021,2023,vic,male,70,0.01454
2021,2023,vic,male,71,0.01595
2021,2023,vic,male,72,0.01762
2021,2023,vic,male,73,0.01955
2021,2023,vic,male,74,0.02178
2021,2023,vic,male,75,0.02434
2021,2023,vic,male,76,0.02727
2021,2023,vic,male,77,0.03069
2021,2023,vic,male,78,0.03465
2021,2023,vic,male,79,0.03919
2021,2023,vic,male,80,0.04436
2021,2023,vic,male,81,0.05009
2021,2023,vic,male,82,0.05654
2021,2023,vic,male,83,0.06391
2021,2023,vic,male,84,0.07236
2021,2023,vic,male,85,0.08197
2021,2023,vic,male,86,0.09279
2021,2023,vic,male,87,0.10473
2021,2023,vic,male,88,0.11772
2021,2023,vic,male,89,0.13186
2021,2023,vic,male,90,0.14684
2021,2023,vic,male,91,0.16254
2021,2023,vic,male,92,0.18061
2021,2023,vic,male,93,0.19971
2021,2023,vic,male,94,0.2153
2021,2023,vic,male,95,0.23251
2021,2023,vic,male,96,0.25506
2021,2023,vic,male,97,0.28107
2021,2023,vic,male,98,0.30587
2021,2023,vic,male,99,0.33722
2021,2023,vic,male,100,0.36837
2021,2023,wa,female,0,0.00242
2021,2023,wa,female,1,0.00017
2021,2023,wa,female,2,0.00009
2021,2023,wa,female,3,0.00008
2021,2023,wa,female,4,0.00007
2021,2023,wa,female,5,0.00006
2021,2023,wa,female,6,0.00006
2021,2023,wa,female,7,0.00005
2021,2023,wa,female,8,0.00005
2021,2023,wa,female,9,0.00005
2021,2023,wa,female,10,0.00005
2021,2023,wa,female,11,0.00005
2021,2023,wa,female,12,0.00006
2021,2023,wa,female,13,0.00008
2021,2023,wa,female,14,0.0001
2021,2023,wa,female,15,0.00012
2021,2023,wa,female,16,0.00015
2021,2023,wa,female,17,0.00017
2021,2023,wa,female,18,0.00019
2021,2023,wa,female,19,0.00022
2021,2023,wa,female,20,0.00025
2021,2023,wa,female,21,0.00027
2021,2023,wa,female,22,0.00029
2021,2023,wa,female,23,0.0003
2021,2023,wa,female,24,0.0003
2021,2023,wa,female,25,0.00031
2021,2023,wa,female,26,0.00031
2021,2023,wa,female,27,0.00032
2021,2023,wa,female,28,0.00034
2021,2023,wa,female,29,0.00036
2021,2023,wa,female,30,0.00038
2021,2023,wa,female,31,0.00041
2021,2023,wa,female,32,0.00044
2021,2023,wa,female,33,0.00047
2021,2023,wa,female,34,0.0005
2021,2023,wa,female,35,0.00053
2021,2023,wa,female,36,0.00058
2021,2023,wa,female,37,0.00062
2021,2023,wa,female,38,0.00067
2021,2023,wa,female,39,0.00073
2021,2023,wa,female,40,0.00079
2021,2023,wa,female,41,0.00086
2021,2023,wa,female,42,0.00094
2021,2023,wa,female,43,0.00103
2021,2023,wa,female,44,0.00113
2021,2023,wa,female,45,0.00121
2021,2023,wa,female,46,0.0013
2021,2023,wa,female,47,0.00139
2021,2023,wa,female,48,0.00148
2021,2023,wa,female,49,0.00158
2021,2023,wa,female,50,0.00169
2021,2023,wa,female,51,0.0018
2021,2023,wa,female,52,0.00193
2021,2023,wa,female,53,0.00207
2021,2023,wa,female,54,0.00222
2021,2023,wa,female,55,0.00238
2021,2023,wa,female,56,0.00256
2021,2023,wa,female,57,0.00275
2021,2023,wa,female,58,0.00296
2021,2023,wa,female,59,0.00318
2021,2023,wa,female,60,0.00342
2021,2023,wa,female,61,0.00369
2021,2023,wa,female,62,0.004
2021,2023,wa,female,63,0.00438
2021,2023,wa,female,64,0.00483
2021,2023,wa,female,65,0.00531
2021,2023,wa,female,66,0.00581
2021,2023,wa,female,67,0.00635
2021,2023,wa,female,68,0.00696
2021,2023,wa,female,69,0.00764
2021,2023,wa,female,70,0.00837
2021,2023,wa,female,71,0.00917
2021,2023,wa,female,72,0.01011
2021,2023,wa,female,73,0.01126
2021,2023,wa,female,74,0.01263
2021,2023,wa,female,75,0.01423
2021,2023,wa,female,76,0.01611
2021,2023,wa,female,77,0.01835
2021,2023,wa,female,78,0.021
2021,2023,wa,female,79,0.02405
2021,2023,wa,female,80,0.02752
2021,2023,wa,female,81,0.03154
2021,2023,wa,female,82,0.0362
2021,2023,wa,female,83,0.04162
2021,2023,wa,female,84,0.04787
2021,2023,wa,female,85,0.0551
2021,2023,wa,female,86,0.06358
2021,2023,wa,female,87,0.07345
2021,2023,wa,female,88,0.08493
2021,2023,wa,female,89,0.09797
2021,2023,wa,female,90,0.11262
2021,2023,wa,female,91,0.129
2021,2023,wa,female,92,0.14722
2021,2023,wa,female,93,0.16615
2021,2023,wa,female,94,0.18815
2021,2023,wa,female,95,0.208
2021,2023,wa,female,96,0.22803
2021,2023,wa,female,97,0.25277
2021,2023,wa,female,98,0.27718
2021,2023,wa,female,99,0.30028
2021,2023,wa,female,100,0.32388
2021,2023,wa,male,0,0.00251
2021,2023,wa,male,1,0.00025
2021,2023,wa,male,2,0.00018
2021,2023,wa,male,3,0.00015
2021,2023,wa,male,4,0.00013
2021,2023,wa,male,5,0.00012
2021,2023,wa,male,6,0.00011
2021,2023,wa,male,7,0.0001
2021,2023,wa,male,8,0.00009
2021,2023,wa,male,9,0.00009
2021,2023,wa,male,10,0.00008
2021,2023,wa,male,11,0.00009
2021,2023,wa,male,12,0.0001
2021,2023,wa,male,13,0.00013
2021,2023,wa,male,14,0.00018
2021,2023,wa,male,15,0.00025
2021,2023,wa,male,16,0.00034
2021,2023,wa,male,17,0.00043
2021,2023,wa,male,18,0.0005
2021,2023,wa,male,19,0.00056
2021,2023,wa,male,20,0.0006
2021,2023,wa,male,21,0.00063
2021,2023,wa,male,22,0.00066
2021,2023,wa,male,23,0.00069
2021,2023,wa,male,24,0.00072
2021,2023,wa,male,25,0.00074
2021,2023,wa,male,26,0.00076
2021,2023,wa,male,27,0.00079
2021,2023,wa,male,28,0.00082
2021,2023,wa,male,29,0.00084
2021,2023,wa,male,30,0.00087
2021,2023,wa,male,31,0.0009
2021,2023,wa,male,32,0.00094
2021,2023,wa,male,33,0.00098
2021,2023,wa,male,34,0.00102
2021,2023,wa,male,35,0.00106
2021,2023,wa,male,36,0.0011
2021,2023,wa,male,37,0.00115
2021,2023,wa,male,38,0.00121
2021,2023,wa,male,39,0.00128
2021,2023,wa,male,40,0.00137
2021,2023,wa,male,41,0.00147
2021,2023,wa,male,42,0.00158
2021,2023,wa,male,43,0.00169
2021,2023,wa,male,44,0.00181
2021,2023,wa,male,45,0.00192
2021,2023,wa,male,46,0.00204
2021,2023,wa,male,47,0.00219
2021,2023,wa,male,48,0.00237
2021,2023,wa,male,49,0.00258
2021,2023,wa,male,50,0.00279
2021,2023,wa,male,51,0.003
2021,2023,wa,male,52,0.00321
2021,2023,wa,male,53,0.00342
2021,2023,wa,male,54,0.00366
2021,2023,wa,male,55,0.00392
2021,2023,wa,male,56,0.00422
2021,2023,wa,male,57,0.00455
2021,2023,wa,male,58,0.00492
2021,2023,wa,male,59,0.00532
2021,2023,wa,male,60,0.00577
2021,2023,wa,male,61,0.00628
2021,2023,wa,male,62,0.00687
2021,2023,wa,male,63,0.0075
2021,2023,wa,male,64,0.0082
2021,2023,wa,male,65,0.00894
2021,2023,wa,male,66,0.00972
2021,2023,wa,male,67,0.0106
2021,2023,wa,male,68,0.01156
2021,2023,wa,male,69,0.01256
2021,2023,wa,male,70,0.01364
2021,2023,wa,male,71,0.01489
2021,2023,wa,male,72,0.01639
2021,2023,wa,male,73,0.01814
2021,2023,wa,male,74,0.02018
2021,2023,wa,male,75,0.02253
2021,2023,wa,male,76,0.02527
2021,2023,wa,male,77,0.02846
2021,2023,wa,male,78,0.03216
2021,2023,wa,male,79,0.0364
2021,2023,wa,male,80,0.04122
2021,2023,wa,male,81,0.04663
2021,2023,wa,male,82,0.05282
2021,2023,wa,male,83,0.06003
2021,2023,wa,male,84,0.06838
2021,2023,wa,male,85,0.07798
2021,2023,wa,male,86,0.08889
2021,2023,wa,male,87,0.10098
2021,2023,wa,male,88,0.11414
2021,2023,wa,male,89,0.12835
2021,2023,wa,male,90,0.14326
2021,2023,wa,male,91,0.15863
2021,2023,wa,male,92,0.17799
2021,2023,wa,male,93,0.19398
2021,2023,wa,male,94,0.21096
2021,2023,wa,male,95,0.22742
2021,2023,wa,male,96,0.24758
2021,2023,wa,male,97,0.27007
2021,2023,wa,male,98,0.29104
2021,2023,wa,male,99,0.31376
2021,2023,wa,male,100,0.34274
2022,2024,act,female,0,0.00294
2022,2024,act,female,1,0.00018
2022,2024,act,female,2,0.00008
2022,2024,act,female,3,0.00007
2022,2024,act,female,4,0.00006
2022,2024,act,female,5,0.00005
2022,2024,act,female,6,0.00004
2022,2024,act,female,7,0.00003
2022,2024,act,female,8,0.00003
2022,2024,act,female,9,0.00003
2022,2024,act,female,10,0.00003
2022,2024,act,female,11,0.00003
2022,2024,act,female,12,0.00004
2022,2024,act,female,13,0.00006
2022,2024,act,female,14,0.00007
2022,2024,act,female,15,0.00009
2022,2024,act,female,16,0.00011
2022,2024,act,female,17,0.00014
2022,2024,act,female,18,0.00016
2022,2024,act,female,19,0.00018
2022,2024,act,female,20,0.0002
2022,2024,act,female,21,0.00021
2022,2024,act,female,22,0.00022
2022,2024,act,female,23,0.00023
2022,2024,act,female,24,0.00024
2022,2024,act,female,25,0.00025
2022,2024,act,female,26,0.00026
2022,2024,act,female,27,0.00028
2022,2024,act,female,28,0.0003
2022,2024,act,female,29,0.00033
2022,2024,act,female,30,0.00035
2022,2024,act,female,31,0.00037
2022,2024,act,female,32,0.00039
2022,2024,act,female,33,0.00041
2022,2024,act,female,34,0.00044
2022,2024,act,female,35,0.00047
2022,2024,act,female,36,0.0005
2022,2024,act,female,37,0.00054
2022,2024,act,female,38,0.00059
2022,2024,act,female,39,0.00065
2022,2024,act,female,40,0.0007
2022,2024,act,female,41,0.00076
2022,2024,act,female,42,0.00082
2022,2024,act,female,43,0.00089
2022,2024,act,female,44,0.00096
2022,2024,act,female,45,0.00103
2022,2024,act,female,46,0.00111
2022,2024,act,female,47,0.0012
2022,2024,act,female,48,0.0013
2022,2024,act,female,49,0.00142
2022,2024,act,female,50,0.00155
2022,2024,act,female,51,0.00169
2022,2024,act,female,52,0.00183
2022,2024,act,female,53,0.00198
2022,2024,act,female,54,0.00211
2022,2024,act,female,55,0.00225
2022,2024,act,female,56,0.00239
2022,2024,act,female,57,0.00254
2022,2024,act,female,58,0.00271
2022,2024,act,female,59,0.00291
2022,2024,act,female,60,0.00311
2022,2024,act,female,61,0.00335
2022,2024,act,female,62,0.00362
2022,2024,act,female,63,0.00393
2022,2024,act,female,64,0.00428
2022,2024,act,female,65,0.00466
2022,2024,act,female,66,0.00506
2022,2024,act,female,67,0.00552
2022,2024,act,female,68,0.00606
2022,2024,act,female,69,0.00666
2022,2024,act,female,70,0.00734
2022,2024,act,female,71,0.0081
2022,2024,act,female,72,0.00902
2022,2024,act,female,73,0.01017
2022,2024,act,female,74,0.01162
2022,2024,act,female,75,0.01337
2022,2024,act,female,76,0.01547
2022,2024,act,female,77,0.01792
2022,2024,act,female,78,0.02077
2022,2024,act,female,79,0.02407
2022,2024,act,female,80,0.02791
2022,2024,act,female,81,0.03238
2022,2024,act,female,82,0.0376
2022,2024,act,female,83,0.04372
2022,2024,act,female,84,0.05083
2022,2024,act,female,85,0.0591
2022,2024,act,female,86,0.06869
2022,2024,act,female,87,0.0797
2022,2024,act,female,88,0.09239
2022,2024,act,female,89,0.10677
2022,2024,act,female,90,0.12302
2022,2024,act,female,91,0.14137
2022,2024,act,female,92,0.1621
2022,2024,act,female,93,0.18494
2022,2024,act,female,94,0.20903
2022,2024,act,female,95,0.2269
2022,2024,act,female,96,0.25131
2022,2024,act,female,97,0.26913
2022,2024,act,female,98,0.29142
2022,2024,act,female,99,0.31422
2022,2024,act,female,100,0.34461
2022,2024,act,male,0,0.00597
2022,2024,act,male,1,0.00016
2022,2024,act,male,2,0.00008
2022,2024,act,male,3,0.00007
2022,2024,act,male,4,0.00006
2022,2024,act,male,5,0.00006
2022,2024,act,male,6,0.00006
2022,2024,act,male,7,0.00006
2022,2024,act,male,8,0.00007
2022,2024,act,male,9,0.00007
2022,2024,act,male,10,0.00008
2022,2024,act,male,11,0.00009
2022,2024,act,male,12,0.0001
2022,2024,act,male,13,0.00011
2022,2024,act,male,14,0.00015
2022,2024,act,male,15,0.00021
2022,2024,act,male,16,0.00028
2022,2024,act,male,17,0.00035
2022,2024,act,male,18,0.00041
2022,2024,act,male,19,0.00045
2022,2024,act,male,20,0.00048
2022,2024,act,male,21,0.00048
2022,2024,act,male,22,0.00048
2022,2024,act,male,23,0.00048
2022,2024,act,male,24,0.00049
2022,2024,act,male,25,0.00049
2022,2024,act,male,26,0.0005
2022,2024,act,male,27,0.00052
2022,2024,act,male,28,0.00054
2022,2024,act,male,29,0.00055
2022,2024,act,male,30,0.00056
2022,2024,act,male,31,0.00058
2022,2024,act,male,32,0.0006
2022,2024,act,male,33,0.00063
2022,2024,act,male,34,0.00066
2022,2024,act,male,35,0.00069
2022,2024,act,male,36,0.00073
2022,2024,act,male,37,0.00078
2022,2024,act,male,38,0.00085
2022,2024,act,male,39,0.00094
2022,2024,act,male,40,0.00104
2022,2024,act,male,41,0.00114
2022,2024,act,male,42,0.00125
2022,2024,act,male,43,0.00137
2022,2024,act,male,44,0.00149
2022,2024,act,male,45,0.0016
2022,2024,act,male,46,0.00171
2022,2024,act,male,47,0.00183
2022,2024,act,male,48,0.00196
2022,2024,act,male,49,0.00213
2022,2024,act,male,50,0.00231
2022,2024,act,male,51,0.00251
2022,2024,act,male,52,0.00273
2022,2024,act,male,53,0.00295
2022,2024,act,male,54,0.00321
2022,2024,act,male,55,0.00348
2022,2024,act,male,56,0.00377
2022,2024,act,male,57,0.00411
2022,2024,act,male,58,0.00449
2022,2024,act,male,59,0.00492
2022,2024,act,male,60,0.00538
2022,2024,act,male,61,0.00588
2022,2024,act,male,62,0.00642
2022,2024,act,male,63,0.00702
2022,2024,act,male,64,0.0077
2022,2024,act,male,65,0.00844
2022,2024,act,male,66,0.00924
2022,2024,act,male,67,0.01015
2022,2024,act,male,68,0.01115
2022,2024,act,male,69,0.01225
2022,2024,act,male,70,0.01348
2022,2024,act,male,71,0.01486
2022,2024,act,male,72,0.01646
2022,2024,act,male,73,0.01831
2022,2024,act,male,74,0.02043
2022,2024,act,male,75,0.02285
2022,2024,act,male,76,0.02563
2022,2024,act,male,77,0.02887
2022,2024,act,male,78,0.03263
2022,2024,act,male,79,0.03696
2022,2024,act,male,80,0.04185
2022,2024,act,male,81,0.04726
2022,2024,act,male,82,0.05338
2022,2024,act,male,83,0.06044
2022,2024,act,male,84,0.0686
2022,2024,act,male,85,0.07805
2022,2024,act,male,86,0.08885
2022,2024,act,male,87,0.10092
2022,2024,act,male,88,0.11441
2022,2024,act,male,89,0.1294
2022,2024,act,male,90,0.14595
2022,2024,act,male,91,0.1641
2022,2024,act,male,92,0.18335
2022,2024,act,male,93,0.20338
2022,2024,act,male,94,0.22467
2022,2024,act,male,95,0.23882
2022,2024,act,male,96,0.25939
2022,2024,act,male,97,0.27377
2022,2024,act,male,98,0.29331
2022,2024,act,male,99,0.31395
2022,2024,act,male,100,0.33436
2022,2024,nsw,female,0,0.00229
2022,2024,nsw,female,1,0.0002
2022,2024,nsw,female,2,0.00011
2022,2024,nsw,female,3,0.0001
2022,2024,nsw,female,4,0.00008
2022,2024,nsw,female,5,0.00007
2022,2024,nsw,female,6,0.00007
2022,2024,nsw,female,7,0.00006
2022,2024,nsw,female,8,0.00006
2022,2024,nsw,female,9,0.00005
2022,2024,nsw,female,10,0.00005
2022,2024,nsw,female,11,0.00006
2022,2024,nsw,female,12,0.00007
2022,2024,nsw,female,13,0.00008
2022,2024,nsw,female,14,0.0001
2022,2024,nsw,female,15,0.00012
2022,2024,nsw,female,16,0.00014
2022,2024,nsw,female,17,0.00016
2022,2024,nsw,female,18,0.00018
2022,2024,nsw,female,19,0.0002
2022,2024,nsw,female,20,0.00021
2022,2024,nsw,female,21,0.00022
2022,2024,nsw,female,22,0.00023
2022,2024,nsw,female,23,0.00023
2022,2024,nsw,female,24,0.00023
2022,2024,nsw,female,25,0.00023
2022,2024,nsw,female,26,0.00024
2022,2024,nsw,female,27,0.00025
2022,2024,nsw,female,28,0.00027
2022,2024,nsw,female,29,0.00028
2022,2024,nsw,female,30,0.0003
2022,2024,nsw,female,31,0.00031
2022,2024,nsw,female,32,0.00032
2022,2024,nsw,female,33,0.00034
2022,2024,nsw,female,34,0.00036
2022,2024,nsw,female,35,0.00039
2022,2024,nsw,female,36,0.00042
2022,2024,nsw,female,37,0.00046
2022,2024,nsw,female,38,0.00051
2022,2024,nsw,female,39,0.00057
2022,2024,nsw,female,40,0.00063
2022,2024,nsw,female,41,0.00069
2022,2024,nsw,female,42,0.00077
2022,2024,nsw,female,43,0.00085
2022,2024,nsw,female,44,0.00094
2022,2024,nsw,female,45,0.00102
2022,2024,nsw,female,46,0.00112
2022,2024,nsw,female,47,0.00122
2022,2024,nsw,female,48,0.00134
2022,2024,nsw,female,49,0.00148
2022,2024,nsw,female,50,0.00163
2022,2024,nsw,female,51,0.00179
2022,2024,nsw,female,52,0.00197
2022,2024,nsw,female,53,0.00215
2022,2024,nsw,female,54,0.00233
2022,2024,nsw,female,55,0.00252
2022,2024,nsw,female,56,0.00272
2022,2024,nsw,female,57,0.00294
2022,2024,nsw,female,58,0.00318
2022,2024,nsw,female,59,0.00345
2022,2024,nsw,female,60,0.00374
2022,2024,nsw,female,61,0.00407
2022,2024,nsw,female,62,0.00445
2022,2024,nsw,female,63,0.00487
2022,2024,nsw,female,64,0.00534
2022,2024,nsw,female,65,0.00585
2022,2024,nsw,female,66,0.00639
2022,2024,nsw,female,67,0.00699
2022,2024,nsw,female,68,0.00767
2022,2024,nsw,female,69,0.00842
2022,2024,nsw,female,70,0.00924
2022,2024,nsw,female,71,0.01015
2022,2024,nsw,female,72,0.01121
2022,2024,nsw,female,73,0.0125
2022,2024,nsw,female,74,0.01407
2022,2024,nsw,female,75,0.01594
2022,2024,nsw,female,76,0.01813
2022,2024,nsw,female,77,0.02065
2022,2024,nsw,female,78,0.02352
2022,2024,nsw,female,79,0.02678
2022,2024,nsw,female,80,0.03048
2022,2024,nsw,female,81,0.03473
2022,2024,nsw,female,82,0.03963
2022,2024,nsw,female,83,0.04532
2022,2024,nsw,female,84,0.05188
2022,2024,nsw,female,85,0.05949
2022,2024,nsw,female,86,0.06831
2022,2024,nsw,female,87,0.07844
2022,2024,nsw,female,88,0.09015
2022,2024,nsw,female,89,0.10342
2022,2024,nsw,female,90,0.11845
2022,2024,nsw,female,91,0.13546
2022,2024,nsw,female,92,0.15476
2022,2024,nsw,female,93,0.1761
2022,2024,nsw,female,94,0.19869
2022,2024,nsw,female,95,0.21499
2022,2024,nsw,female,96,0.23791
2022,2024,nsw,female,97,0.25413
2022,2024,nsw,female,98,0.27491
2022,2024,nsw,female,99,0.2963
2022,2024,nsw,female,100,0.31264
2022,2024,nsw,male,0,0.00276
2022,2024,nsw,male,1,0.00024
2022,2024,nsw,male,2,0.00014
2022,2024,nsw,male,3,0.00012
2022,2024,nsw,male,4,0.0001
2022,2024,nsw,male,5,0.00009
2022,2024,nsw,male,6,0.00008
2022,2024,nsw,male,7,0.00007
2022,2024,nsw,male,8,0.00007
2022,2024,nsw,male,9,0.00007
2022,2024,nsw,male,10,0.00007
2022,2024,nsw,male,11,0.00008
2022,2024,nsw,male,12,0.00009
2022,2024,nsw,male,13,0.0001
2022,2024,nsw,male,14,0.00014
2022,2024,nsw,male,15,0.0002
2022,2024,nsw,male,16,0.00027
2022,2024,nsw,male,17,0.00034
2022,2024,nsw,male,18,0.0004
2022,2024,nsw,male,19,0.00044
2022,2024,nsw,male,20,0.00046
2022,2024,nsw,male,21,0.00047
2022,2024,nsw,male,22,0.00048
2022,2024,nsw,male,23,0.00049
2022,2024,nsw,male,24,0.00051
2022,2024,nsw,male,25,0.00053
2022,2024,nsw,male,26,0.00055
2022,2024,nsw,male,27,0.00058
2022,2024,nsw,male,28,0.00062
2022,2024,nsw,male,29,0.00064
2022,2024,nsw,male,30,0.00067
2022,2024,nsw,male,31,0.00069
2022,2024,nsw,male,32,0.00072
2022,2024,nsw,male,33,0.00076
2022,2024,nsw,male,34,0.0008
2022,2024,nsw,male,35,0.00084
2022,2024,nsw,male,36,0.00088
2022,2024,nsw,male,37,0.00094
2022,2024,nsw,male,38,0.00102
2022,2024,nsw,male,39,0.00111
2022,2024,nsw,male,40,0.00122
2022,2024,nsw,male,41,0.00134
2022,2024,nsw,male,42,0.00146
2022,2024,nsw,male,43,0.00159
2022,2024,nsw,male,44,0.00173
2022,2024,nsw,male,45,0.00186
2022,2024,nsw,male,46,0.00198
2022,2024,nsw,male,47,0.00213
2022,2024,nsw,male,48,0.00231
2022,2024,nsw,male,49,0.00253
2022,2024,nsw,male,50,0.00277
2022,2024,nsw,male,51,0.00304
2022,2024,nsw,male,52,0.00332
2022,2024,nsw,male,53,0.00362
2022,2024,nsw,male,54,0.00395
2022,2024,nsw,male,55,0.0043
2022,2024,nsw,male,56,0.00467
2022,2024,nsw,male,57,0.00509
2022,2024,nsw,male,58,0.00555
2022,2024,nsw,male,59,0.00605
2022,2024,nsw,male,60,0.00661
2022,2024,nsw,male,61,0.0072
2022,2024,nsw,male,62,0.00784
2022,2024,nsw,male,63,0.00852
2022,2024,nsw,male,64,0.00929
2022,2024,nsw,male,65,0.01011
2022,2024,nsw,male,66,0.011
2022,2024,nsw,male,67,0.01198
2022,2024,nsw,male,68,0.01305
2022,2024,nsw,male,69,0.01419
2022,2024,nsw,male,70,0.01547
2022,2024,nsw,male,71,0.0169
2022,2024,nsw,male,72,0.01855
2022,2024,nsw,male,73,0.02045
2022,2024,nsw,male,74,0.02262
2022,2024,nsw,male,75,0.0251
2022,2024,nsw,male,76,0.02797
2022,2024,nsw,male,77,0.03133
2022,2024,nsw,male,78,0.03523
2022,2024,nsw,male,79,0.03968
2022,2024,nsw,male,80,0.04467
2022,2024,nsw,male,81,0.05012
2022,2024,nsw,male,82,0.05625
2022,2024,nsw,male,83,0.06332
2022,2024,nsw,male,84,0.07147
2022,2024,nsw,male,85,0.08091
2022,2024,nsw,male,86,0.09166
2022,2024,nsw,male,87,0.10365
2022,2024,nsw,male,88,0.11701
2022,2024,nsw,male,89,0.13178
2022,2024,nsw,male,90,0.14807
2022,2024,nsw,male,91,0.1659
2022,2024,nsw,male,92,0.18479
2022,2024,nsw,male,93,0.20441
2022,2024,nsw,male,94,0.22529
2022,2024,nsw,male,95,0.23892
2022,2024,nsw,male,96,0.25867
2022,2024,nsw,male,97,0.2718
2022,2024,nsw,male,98,0.28979
2022,2024,nsw,male,99,0.30874
2022,2024,nsw,male,100,0.31392
2022,2024,nt,female,0,0.00714
2022,2024,nt,female,1,0.00027
2022,2024,nt,female,2,0.00018
2022,2024,nt,female,3,0.00017
2022,2024,nt,female,4,0.00016
2022,2024,nt,female,5,0.00016
2022,2024,nt,female,6,0.00016
2022,2024,nt,female,7,0.00016
2022,2024,nt,female,8,0.00017
2022,2024,nt,female,9,0.00017
2022,2024,nt,female,10,0.00019
