year,state,sex,age_band,rate_per_1000,status
2023,wa,female,0-4,0.6,published
2023,wa,female,10-14,0.1,published
2023,wa,female,100+,409.6,published
2023,wa,female,15-19,0.1,published
2023,wa,female,20-24,0.4,published
2023,wa,female,25-29,0.3,published
2023,wa,female,30-34,0.5,published
2023,wa,female,35-39,0.6,published
2023,wa,female,40-44,1.0,published
2023,wa,female,45-49,1.4,published
2023,wa,female,5-9,0.1,published
2023,wa,female,50-54,2.0,published
2023,wa,female,55-59,2.7,published
2023,wa,female,60-64,3.8,published
2023,wa,female,65-69,6.0,published
2023,wa,female,70-74,10.5,published
2023,wa,female,75-79,17.7,published
2023,wa,female,80-84,36.4,published
2023,wa,female,85-89,74.7,published
2023,wa,female,90-94,149.2,published
2023,wa,female,95-99,272.6,published
2023,wa,male,0-4,0.7,published
2023,wa,male,10-14,0.1,published
2023,wa,male,100+,284.0,published
2023,wa,male,15-19,0.4,published
2023,wa,male,20-24,0.6,published
2023,wa,male,25-29,0.7,published
2023,wa,male,30-34,0.9,published
2023,wa,male,35-39,1.3,published
2023,wa,male,40-44,1.6,published
2023,wa,male,45-49,2.2,published
2023,wa,male,5-9,0.1,published
2023,wa,male,50-54,3.2,published
2023,wa,male,55-59,4.5,published
2023,wa,male,60-64,6.2,published
2023,wa,male,65-69,10.9,published
2023,wa,male,70-74,17.1,published
2023,wa,male,75-79,26.8,published
2023,wa,male,80-84,52.1,published
2023,wa,male,85-89,97.7,published
2023,wa,male,90-94,187.4,published
2023,wa,male,95-99,293.1,published
2024,act,female,0-4,0.4,published
2024,act,female,10-14,0.3,published
2024,act,female,100+,378.8,published
2024,act,female,15-19,0.0,published
2024,act,female,20-24,0.1,published
2024,act,female,25-29,0.2,published
2024,act,female,30-34,0.3,published
2024,act,female,35-39,0.5,published
2024,act,female,40-44,0.6,published
2024,act,female,45-49,0.7,published
2024,act,female,5-9,0.0,published
2024,act,female,50-54,1.5,published
2024,act,female,55-59,2.6,published
2024,act,female,60-64,4.0,published
2024,act,female,65-69,5.9,published
2024,act,female,70-74,9.5,published
2024,act,female,75-79,18.2,published
2024,act,female,80-84,36.0,published
2024,act,female,85-89,82.3,published
2024,act,female,90-94,133.6,published
2024,act,female,95-99,341.8,published
2024,act,male,0-4,1.0,published
2024,act,male,10-14,0.1,published
2024,act,male,100+,156.3,published
2024,act,male,15-19,0.4,published
2024,act,male,20-24,0.3,published
2024,act,male,25-29,0.4,published
2024,act,male,30-34,0.8,published
2024,act,male,35-39,0.6,published
2024,act,male,40-44,1.5,published
2024,act,male,45-49,1.7,published
2024,act,male,5-9,0.1,published
2024,act,male,50-54,2.7,published
2024,act,male,55-59,3.0,published
2024,act,male,60-64,7.3,published
2024,act,male,65-69,8.1,published
2024,act,male,70-74,15.5,published
2024,act,male,75-79,25.1,published
2024,act,male,80-84,49.3,published
2024,act,male,85-89,105.2,published
2024,act,male,90-94,173.8,published
2024,act,male,95-99,261.3,published
2024,nsw,female,0-4,0.5,published
2024,nsw,female,10-14,0.1,published
2024,nsw,female,100+,458.5,published
2024,nsw,female,15-19,0.2,published
2024,nsw,female,20-24,0.2,published
2024,nsw,female,25-29,0.2,published
2024,nsw,female,30-34,0.3,published
2024,nsw,female,35-39,0.4,published
2024,nsw,female,40-44,0.8,published
2024,nsw,female,45-49,1.2,published
2024,nsw,female,5-9,0.0,published
2024,nsw,female,50-54,1.8,published
2024,nsw,female,55-59,2.9,published
2024,nsw,female,60-64,4.2,published
2024,nsw,female,65-69,6.6,published
2024,nsw,female,70-74,11.0,published
2024,nsw,female,75-79,19.5,published
2024,nsw,female,80-84,38.0,published
2024,nsw,female,85-89,76.4,published
2024,nsw,female,90-94,154.2,published
2024,nsw,female,95-99,276.5,published
2024,nsw,male,0-4,0.6,published
2024,nsw,male,10-14,0.1,published
2024,nsw,male,100+,411.3,published
2024,nsw,male,15-19,0.4,published
2024,nsw,male,20-24,0.4,published
2024,nsw,male,25-29,0.6,published
2024,nsw,male,30-34,0.7,published
2024,nsw,male,35-39,0.9,published
2024,nsw,male,40-44,1.4,published
2024,nsw,male,45-49,2.1,published
2024,nsw,male,5-9,0.1,published
2024,nsw,male,50-54,3.1,published
2024,nsw,male,55-59,5.0,published
2024,nsw,male,60-64,7.8,published
2024,nsw,male,65-69,11.1,published
2024,nsw,male,70-74,18.0,published
2024,nsw,male,75-79,29.1,published
2024,nsw,male,80-84,53.2,published
2024,nsw,male,85-89,101.3,published
2024,nsw,male,90-94,186.3,published
2024,nsw,male,95-99,295.5,published
2024,nt,female,0-4,1.4,published
2024,nt,female,10-14,0.0,published
2024,nt,female,100+,100.0,published
2024,nt,female,15-19,0.4,published
2024,nt,female,20-24,0.9,published
2024,nt,female,25-29,1.1,published
2024,nt,female,30-34,0.9,published
2024,nt,female,35-39,1.4,published
2024,nt,female,40-44,1.9,published
2024,nt,female,45-49,2.2,published
2024,nt,female,5-9,0.0,published
2024,nt,female,50-54,4.9,published
2024,nt,female,55-59,5.6,published
2024,nt,female,60-64,8.1,published
2024,nt,female,65-69,10.2,published
2024,nt,female,70-74,11.3,published
2024,nt,female,75-79,26.8,published
2024,nt,female,80-84,40.1,published
2024,nt,female,85-89,76.4,published
2024,nt,female,90-94,162.3,published
2024,nt,female,95-99,102.9,published
2024,nt,male,0-4,1.7,published
2024,nt,male,10-14,0.2,published
2024,nt,male,100+,444.4,published
2024,nt,male,15-19,1.3,published
2024,nt,male,20-24,2.1,published
2024,nt,male,25-29,1.1,published
2024,nt,male,30-34,0.9,published
2024,nt,male,35-39,1.6,published
2024,nt,male,40-44,1.9,published
2024,nt,male,45-49,4.7,published
2024,nt,male,5-9,0.1,published
2024,nt,male,50-54,6.3,published
2024,nt,male,55-59,8.1,published
2024,nt,male,60-64,10.3,published
2024,nt,male,65-69,17.8,published
2024,nt,male,70-74,30.8,published
2024,nt,male,75-79,40.6,published
2024,nt,male,80-84,55.9,published
2024,nt,male,85-89,91.1,published
2024,nt,male,90-94,116.1,published
2024,nt,male,95-99,244.4,published
2024,qld,female,0-4,1.0,published
2024,qld,female,10-14,0.1,published
2024,qld,female,100+,452.3,published
2024,qld,female,15-19,0.2,published
2024,qld,female,20-24,0.2,published
2024,qld,female,25-29,0.3,published
2024,qld,female,30-34,0.4,published
2024,qld,female,35-39,0.5,published
2024,qld,female,40-44,0.8,published
2024,qld,female,45-49,1.3,published
2024,qld,female,5-9,0.1,published
2024,qld,female,50-54,2.1,published
2024,qld,female,55-59,2.8,published
2024,qld,female,60-64,4.6,published
2024,qld,female,65-69,7.4,published
2024,qld,female,70-74,11.6,published
2024,qld,female,75-79,21.3,published
2024,qld,female,80-84,40.7,published
2024,qld,female,85-89,82.3,published
2024,qld,female,90-94,162.2,published
2024,qld,female,95-99,284.5,published
2024,qld,male,0-4,1.2,published
2024,qld,male,10-14,0.1,published
2024,qld,male,100+,470.8,published
2024,qld,male,15-19,0.4,published
2024,qld,male,20-24,0.6,published
2024,qld,male,25-29,0.9,published
2024,qld,male,30-34,0.8,published
2024,qld,male,35-39,1.1,published
2024,qld,male,40-44,1.6,published
2024,qld,male,45-49,2.4,published
2024,qld,male,5-9,0.1,published
2024,qld,male,50-54,3.5,published
2024,qld,male,55-59,5.3,published
2024,qld,male,60-64,7.7,published
2024,qld,male,65-69,12.0,published
2024,qld,male,70-74,18.4,published
2024,qld,male,75-79,30.9,published
2024,qld,male,80-84,57.7,published
2024,qld,male,85-89,106.4,published
2024,qld,male,90-94,203.5,published
2024,qld,male,95-99,304.5,published
2024,sa,female,0-4,0.5,published
2024,sa,female,10-14,0.1,published
2024,sa,female,100+,448.1,published
2024,sa,female,15-19,0.2,published
2024,sa,female,20-24,0.3,published
2024,sa,female,25-29,0.4,published
2024,sa,female,30-34,0.4,published
2024,sa,female,35-39,0.4,published
2024,sa,female,40-44,1.3,published
2024,sa,female,45-49,1.4,published
2024,sa,female,5-9,0.0,published
2024,sa,female,50-54,2.2,published
2024,sa,female,55-59,3.5,published
2024,sa,female,60-64,5.0,published
2024,sa,female,65-69,7.8,published
2024,sa,female,70-74,10.6,published
2024,sa,female,75-79,19.9,published
2024,sa,female,80-84,38.8,published
2024,sa,female,85-89,78.7,published
2024,sa,female,90-94,160.3,published
2024,sa,female,95-99,272.0,published
2024,sa,male,0-4,0.8,published
2024,sa,male,10-14,0.0,published
2024,sa,male,100+,358.8,published
2024,sa,male,15-19,0.3,published
2024,sa,male,20-24,0.4,published
2024,sa,male,25-29,0.6,published
2024,sa,male,30-34,0.7,published
2024,sa,male,35-39,1.1,published
2024,sa,male,40-44,1.4,published
2024,sa,male,45-49,2.7,published
2024,sa,male,5-9,0.1,published
2024,sa,male,50-54,3.6,published
2024,sa,male,55-59,5.4,published
2024,sa,male,60-64,8.2,published
2024,sa,male,65-69,11.9,published
2024,sa,male,70-74,18.4,published
2024,sa,male,75-79,29.8,published
2024,sa,male,80-84,53.9,published
2024,sa,male,85-89,107.0,published
2024,sa,male,90-94,186.7,published
2024,sa,male,95-99,314.5,published
2024,tas,female,0-4,1.4,published
2024,tas,female,10-14,0.1,published
2024,tas,female,100+,513.5,published
2024,tas,female,15-19,0.2,published
2024,tas,female,20-24,0.2,published
2024,tas,female,25-29,0.4,published
2024,tas,female,30-34,0.5,published
2024,tas,female,35-39,0.6,published
2024,tas,female,40-44,1.0,published
2024,tas,female,45-49,1.9,published
2024,tas,female,5-9,0.0,published
2024,tas,female,50-54,2.9,published
2024,tas,female,55-59,3.4,published
2024,tas,female,60-64,6.2,published
2024,tas,female,65-69,9.4,published
2024,tas,female,70-74,14.6,published
2024,tas,female,75-79,25.1,published
2024,tas,female,80-84,44.2,published
2024,tas,female,85-89,92.1,published
2024,tas,female,90-94,176.3,published
2024,tas,female,95-99,287.1,published
2024,tas,male,0-4,0.8,published
2024,tas,male,10-14,0.1,published
2024,tas,male,100+,464.3,published
2024,tas,male,15-19,0.2,published
2024,tas,male,20-24,0.7,published
2024,tas,male,25-29,0.7,published
2024,tas,male,30-34,0.9,published
2024,tas,male,35-39,1.0,published
2024,tas,male,40-44,2.0,published
2024,tas,male,45-49,2.6,published
2024,tas,male,5-9,0.1,published
2024,tas,male,50-54,3.8,published
2024,tas,male,55-59,5.5,published
2024,tas,male,60-64,7.9,published
2024,tas,male,65-69,12.2,published
2024,tas,male,70-74,19.1,published
2024,tas,male,75-79,33.0,published
2024,tas,male,80-84,56.7,published
2024,tas,male,85-89,114.4,published
2024,tas,male,90-94,213.5,published
2024,tas,male,95-99,322.9,published
2024,vic,female,0-4,0.6,published
2024,vic,female,10-14,0.1,published
2024,vic,female,100+,460.5,published
2024,vic,female,15-19,0.1,published
2024,vic,female,20-24,0.3,published
2024,vic,female,25-29,0.2,published
2024,vic,female,30-34,0.4,published
2024,vic,female,35-39,0.4,published
2024,vic,female,40-44,0.6,published
2024,vic,female,45-49,1.2,published
2024,vic,female,5-9,0.1,published
2024,vic,female,50-54,1.9,published
2024,vic,female,55-59,2.9,published
2024,vic,female,60-64,4.2,published
2024,vic,female,65-69,6.4,published
2024,vic,female,70-74,10.3,published
2024,vic,female,75-79,18.6,published
2024,vic,female,80-84,36.6,published
2024,vic,female,85-89,76.9,published
2024,vic,female,90-94,154.6,published
2024,vic,female,95-99,271.0,published
2024,vic,male,0-4,0.8,published
2024,vic,male,10-14,0.1,published
2024,vic,male,100+,451.2,published
2024,vic,male,15-19,0.3,published
2024,vic,male,20-24,0.5,published
2024,vic,male,25-29,0.6,published
2024,vic,male,30-34,0.7,published
2024,vic,male,35-39,1.0,published
2024,vic,male,40-44,1.5,published
2024,vic,male,45-49,2.1,published
2024,vic,male,5-9,0.1,published
2024,vic,male,50-54,3.0,published
2024,vic,male,55-59,4.9,published
2024,vic,male,60-64,6.9,published
2024,vic,male,65-69,10.7,published
2024,vic,male,70-74,17.7,published
2024,vic,male,75-79,28.2,published
2024,vic,male,80-84,53.7,published
2024,vic,male,85-89,100.3,published
2024,vic,male,90-94,185.1,published
2024,vic,male,95-99,291.6,published
2024,wa,female,0-4,0.5,published
2024,wa,female,10-14,0.1,published
2024,wa,female,100+,416.3,published
2024,wa,female,15-19,0.2,published
2024,wa,female,20-24,0.2,published
2024,wa,female,25-29,0.3,published
2024,wa,female,30-34,0.4,published
2024,wa,female,35-39,0.6,published
2024,wa,female,40-44,0.9,published
2024,wa,female,45-49,1.2,published
2024,wa,female,5-9,0.1,published
2024,wa,female,50-54,2.2,published
2024,wa,female,55-59,2.7,published
2024,wa,female,60-64,3.8,published
2024,wa,female,65-69,6.0,published
2024,wa,female,70-74,9.6,published
2024,wa,female,75-79,17.2,published
2024,wa,female,80-84,35.8,published
2024,wa,female,85-89,73.1,published
2024,wa,female,90-94,146.3,published
2024,wa,female,95-99,272.4,published
2024,wa,male,0-4,0.8,published
2024,wa,male,10-14,0.1,published
2024,wa,male,100+,263.5,published
2024,wa,male,15-19,0.4,published
2024,wa,male,20-24,0.7,published
2024,wa,male,25-29,0.9,published
2024,wa,male,30-34,0.8,published
2024,wa,male,35-39,1.2,published
2024,wa,male,40-44,1.5,published
2024,wa,male,45-49,1.8,published
2024,wa,male,5-9,0.1,published
2024,wa,male,50-54,3.2,published
2024,wa,male,55-59,4.5,published
2024,wa,male,60-64,7.3,published
2024,wa,male,65-69,10.2,published
2024,wa,male,70-74,17.8,published
2024,wa,male,75-79,26.7,published
2024,wa,male,80-84,53.8,published
2024,wa,male,85-89,100.6,published
2024,wa,male,90-94,184.4,published
2024,wa,male,95-99,261.1,published
